
-4.786, -3.854 
-5.033, -4.816 
-8.114, -3.115 
-6.977, 8.989 
5.774, -4.777 
-4.01, 0.14 
2.791, -5.421 
-3.354, -13.662 
-0.839, 10.07 
9.65, 3.719 
-4.168, -0.664 
9.944, -7.367 
3.033, -4.029 
-2.793, 3.306 
-9.103, 0.616 
4.341, 10.4 
6.393, 3.979 
1.408, 3.441 
6.438, 5.01 
6.573, -1.692 
-2.051, -2.302 
-2.121, -3.247 
-2.7, 0.403 
9.24, 3.55 
3.617, -5.37 
-4.439, 2.843 
-3.291, 0.525 
-6.141, -4.451 
-7.339, -0.09 
-2.181, 5.385 
1.234, -4.231 
12.345, -6.467 
-5.094, -12.237 
-7.933, -8.286 
5.34, -3.662 
-8.678, 1.792 
-4.284, 0.779 
-1.123, -9.784 
-7.908, -7.897 
6.824, 9.142 
0.161, -6.591 
7.174, -2.669 
-7.6, 3.503 
-11.159, 5.379 
-6.698, -7.368 
-1.368, -4.473 
9.377, 3.474 
-6.464, 5.928 
-11.446, 4.986 
7.839, 1.152 
1.964, -5.986 
-1.356, -4.268 
3.148, -7.764 
6.822, 5.022 
-1.54, -3.852 
-8.439, -5.558 
-12.973, 10.664 
2.294, -12.199 
-13.819, -1.482 
3.871, 0.548 
-5.091, 1.063 
3.742, -11.434 
4.474, -5.242 
12.324, 6.078 
10.596, 2.242 
-5.662, -0.825 
-8.073, -5.175 
9.426, -4.267 
-6.209, -5.639 
-2.444, -10.133 
4.08, 3.833 
14.347, -1.46 
-3.282, -6.583 
-3.486, -6.246 
-0.923, 5.728 
13.385, 6.598 
-5.598, -3.851 
1.103, 4.324 
4.107, 5.822 
-8.861, -4.437 
-7.7, -0.622 
-7.998, 13.185 
-4.208, -3.225 
-9.627, -4.495 
9.003, -1.279 
-4.771, -2.742 
-3.885, 1.988 
-4.514, 3.497 
7.367, -9.585 
-14.55, -10.02 
4.658, 6.037 
0.601, 4.426 
2.096, -6.304 
3.183, -4.309 
-4.095, 2.298 
-8.672, 13.521 
-0.183, 7.388 
0.718, -4.009 
-10.026, 13.651 
-1.944, -1.99 
1.706, -8.31 
-1.537, -7.47 
1.451, 16.11 
-3.423, 5.625 
2.122, -7.302 
1.914, 1.567 
1.051, 5.753 
7.527, 7.226 
9.076, 12.073 
-2.653, -5.521 
7.425, 7.629 
2.117, -7.939 
-4.874, -1.807 
